votes,seatsR,seatsD
0,0,0
0.900152363208,0.0,0.0
1.90015236321,0.0,0.0
2.90015236321,0.0,0.0
3.90015236321,0.0,0.0
4.90015236321,0.0,0.0
5.90015236321,0.0,0.0
6.90015236321,0.0,0.0
7.90015236321,0.0,0.0
8.90015236321,0.0,0.0
9.90015236321,0.0,0.0
10.9001523632,0.0,0.0
11.9001523632,0.0,0.0
12.9001523632,0.0,0.0
13.9001523632,0.0,0.0
14.9001523632,0.0,0.0
15.9001523632,0.0,0.0
16.9001523632,0.0,0.0
17.9001523632,0.0,0.0
18.9001523632,0.0,0.0
19.9001523632,0.0,0.0
20.9001523632,0.0,0.0
21.9001523632,0.0,0.0
22.9001523632,0.0,0.0
23.9001523632,0.0,0.0
24.9001523632,0.0,0.0
25.9001523632,0.0,0.0
26.9001523632,0.0,0.0
27.9001523632,0.0,0.0
28.9001523632,0.0,0.0
29.9001523632,0.0,0.0
30.9001523632,1.8,0.0
31.9001523632,5.26,1.74
32.9001523632,9.48,3.72
33.9001523632,12.74,5.46
34.9001523632,16.4,6.88
35.9001523632,20.16,9.42
36.9001523632,23.68,13.22
37.9001523632,27.52,16.0
38.9001523632,30.56,21.76
39.9001523632,34.7,26.64
40.9001523632,38.48,32.42
41.9001523632,40.0,38.24
42.9001523632,40.0,41.78
43.9001523632,40.0,45.86
44.9001523632,40.0,49.66
45.9001523632,40.0,52.92
46.9001523632,40.0,56.38
48.9001523632,40.0,58.16
49.9001523632,40.0,60.0
50.9001523632,40.0,60.0
51.9001523632,41.54,60.0
52.9001523632,43.5,60.0
53.9001523632,47.54,60.0
54.9001523632,50.54,60.0
55.9001523632,54.42,60.0
56.9001523632,57.52,60.0
57.9001523632,61.88,60.0
58.9001523632,67.18,61.64
59.9001523632,72.88,65.4
60.9001523632,78.6,68.98
61.9001523632,83.14,73.04
62.9001523632,87.74,75.96
63.9001523632,90.6,80.46
64.9001523632,92.3,83.38
65.9001523632,95.1,87.1
66.9001523632,96.16,90.86
67.9001523632,98.24,94.64
68.9001523632,100.0,98.24
69.9001523632,100.0,100.0
70.9001523632,100.0,100.0
71.9001523632,100.0,100.0
72.9001523632,100.0,100.0
73.9001523632,100.0,100.0
74.9001523632,100.0,100.0
75.9001523632,100.0,100.0
76.9001523632,100.0,100.0
77.9001523632,100.0,100.0
78.9001523632,100.0,100.0
79.9001523632,100.0,100.0
80.9001523632,100.0,100.0
81.9001523632,100.0,100.0
82.9001523632,100.0,100.0
83.9001523632,100.0,100.0
84.9001523632,100.0,100.0
85.9001523632,100.0,100.0
86.9001523632,100.0,100.0
87.9001523632,100.0,100.0
88.9001523632,100.0,100.0
89.9001523632,100.0,100.0
90.9001523632,100.0,100.0
91.9001523632,100.0,100.0
92.9001523632,100.0,100.0
93.9001523632,100.0,100.0
94.9001523632,100.0,100.0
95.9001523632,100.0,100.0
96.9001523632,100.0,100.0
97.9001523632,100.0,100.0
98.9001523632,100.0,100.0
99.9001523632,100.0,100.0
100,100,100
