votes,seatsR,seatsD
0,0,0
0.911975202089,0.0,0.0
1.91197520209,0.0,0.0
2.91197520209,0.0,0.0
3.91197520209,0.0,0.0
4.91197520209,0.0,0.0
5.91197520209,0.0,0.0
6.91197520209,0.0,0.0
7.91197520209,0.0,0.0
8.91197520209,0.0,0.392
9.91197520209,0.0,0.776
10.9119752021,0.0,1.2
11.9119752021,0.0,1.488
12.9119752021,0.0,1.688
13.9119752021,0.0,2.204
14.9119752021,0.0,2.48
15.9119752021,0.0,2.86
16.9119752021,0.0,4.32
17.9119752021,0.0,5.928
18.9119752021,0.0,7.352
19.9119752021,0.0,8.82
20.9119752021,0.0,10.488
21.9119752021,0.0,12.152
22.9119752021,0.0,14.212
23.9119752021,0.0,15.732
24.9119752021,0.0,17.76
25.9119752021,0.0,19.616
26.9119752021,0.752,21.448
27.9119752021,1.42,22.196
28.9119752021,2.116,22.908
29.9119752021,2.948,24.032
30.9119752021,3.484,24.684
31.9119752021,4.812,25.108
32.9119752021,5.752,25.748
33.9119752021,7.332,26.504
34.9119752021,9.04,27.404
35.9119752021,11.312,28.084
36.9119752021,14.564,29.148
37.9119752021,17.58,30.244
38.9119752021,20.476,31.128
39.9119752021,24.424,32.588
40.9119752021,28.596,33.752
41.9119752021,32.472,35.0
42.9119752021,36.916,36.072
43.9119752021,40.86,36.66
44.9119752021,44.936,37.84
45.9119752021,49.02,38.888
46.9119752021,52.076,40.02
47.9119752021,54.244,40.104
48.9119752021,56.132,41.16
49.9119752021,58.164,42.5
50.9119752021,59.164,44.632
51.9119752021,60.664,46.876
53.9119752021,60.724,49.724
54.9119752021,61.872,53.268
55.9119752021,62.904,57.64
56.9119752021,63.7,61.904
57.9119752021,64.616,65.54
58.9119752021,65.764,70.596
59.9119752021,66.924,74.42
60.9119752021,68.5,78.404
61.9119752021,69.996,82.168
62.9119752021,70.856,84.764
63.9119752021,72.036,88.416
64.9119752021,72.72,90.956
65.9119752021,73.44,92.868
66.9119752021,74.272,94.244
67.9119752021,74.972,95.368
68.9119752021,75.308,96.304
69.9119752021,76.0,97.22
70.9119752021,77.044,97.788
71.9119752021,77.82,98.604
72.9119752021,78.472,99.292
73.9119752021,79.28,100.0
74.9119752021,81.088,100.0
75.9119752021,83.02,100.0
76.9119752021,84.948,100.0
77.9119752021,86.436,100.0
78.9119752021,88.576,100.0
79.9119752021,90.24,100.0
80.9119752021,91.588,100.0
81.9119752021,93.032,100.0
82.9119752021,94.432,100.0
83.9119752021,96.064,100.0
84.9119752021,97.56,100.0
85.9119752021,97.884,100.0
86.9119752021,98.168,100.0
87.9119752021,98.664,100.0
88.9119752021,98.892,100.0
89.9119752021,99.18,100.0
90.9119752021,99.624,100.0
91.9119752021,100.0,100.0
92.9119752021,100.0,100.0
93.9119752021,100.0,100.0
94.9119752021,100.0,100.0
95.9119752021,100.0,100.0
96.9119752021,100.0,100.0
97.9119752021,100.0,100.0
98.9119752021,100.0,100.0
99.9119752021,100.0,100.0
100,100,100
