votes,seatsR,seatsD
0,0,0
0.000533994836871,0.0,0.0
1.00053399484,0.0,0.0
2.00053399484,0.0,0.0
3.00053399484,0.0,0.0
4.00053399484,0.0,0.0
5.00053399484,0.0,0.0
6.00053399484,0.0,0.0
7.00053399484,0.0,0.0
8.00053399484,0.0,0.0
9.00053399484,0.0,0.0
10.0005339948,0.0,0.0
11.0005339948,0.0,0.0
12.0005339948,0.0,0.0
13.0005339948,0.0,0.0
14.0005339948,0.0,0.0
15.0005339948,0.0,0.0
16.0005339948,0.0,0.0
17.0005339948,0.0,0.0
18.0005339948,0.0,0.0
19.0005339948,0.0,0.0
20.0005339948,0.0,0.0
21.0005339948,0.0,0.0
22.0005339948,0.0,0.0
23.0005339948,0.0,0.0
24.0005339948,0.0,0.0
25.0005339948,0.0,0.0
26.0005339948,0.0,0.0
27.0005339948,0.0,0.0
28.0005339948,0.0,0.0
29.0005339948,0.0,0.0
30.0005339948,0.0,2.83333333333
31.0005339948,0.0,6.16666666667
32.0005339948,0.0,9.3
33.0005339948,0.0,12.4666666667
34.0005339948,2.93333333333,14.5666666667
35.0005339948,6.93333333333,18.9
36.0005339948,9.93333333333,20.7333333333
37.0005339948,15.9666666667,24.6333333333
38.0005339948,21.2333333333,27.2333333333
39.0005339948,27.4333333333,30.5666666667
40.0005339948,32.7,30.5333333333
41.0005339948,38.8333333333,33.3333333333
42.0005339948,44.8,33.3333333333
43.0005339948,51.3,33.3333333333
44.0005339948,57.1333333333,33.3333333333
45.0005339948,60.4,33.3333333333
46.0005339948,64.1333333333,33.3333333333
47.0005339948,66.6666666667,33.3333333333
48.0005339948,66.6666666667,33.3333333333
49.0005339948,66.6666666667,33.3333333333
50.0005339948,66.6666666667,33.3333333333
51.0005339948,66.6666666667,33.3333333333
52.0005339948,66.6666666667,33.3333333333
53.0005339948,66.6666666667,36.8333333333
54.0005339948,66.6666666667,39.8
55.0005339948,66.6666666667,42.3666666667
56.0005339948,66.6666666667,48.8666666667
57.0005339948,66.6666666667,55.0333333333
58.0005339948,66.6666666667,61.2333333333
60.0005339948,66.6666666667,66.7
61.0005339948,69.8666666667,72.9
62.0005339948,73.0,77.5333333333
63.0005339948,75.3666666667,83.7333333333
64.0005339948,78.2333333333,90.2
65.0005339948,81.7666666667,94.2
66.0005339948,84.4666666667,96.5666666667
67.0005339948,87.8666666667,100.0
68.0005339948,91.1,100.0
69.0005339948,94.5333333333,100.0
70.0005339948,97.3,100.0
71.0005339948,100.0,100.0
72.0005339948,100.0,100.0
73.0005339948,100.0,100.0
74.0005339948,100.0,100.0
75.0005339948,100.0,100.0
76.0005339948,100.0,100.0
77.0005339948,100.0,100.0
78.0005339948,100.0,100.0
79.0005339948,100.0,100.0
80.0005339948,100.0,100.0
81.0005339948,100.0,100.0
82.0005339948,100.0,100.0
83.0005339948,100.0,100.0
84.0005339948,100.0,100.0
85.0005339948,100.0,100.0
86.0005339948,100.0,100.0
87.0005339948,100.0,100.0
88.0005339948,100.0,100.0
89.0005339948,100.0,100.0
90.0005339948,100.0,100.0
91.0005339948,100.0,100.0
92.0005339948,100.0,100.0
93.0005339948,100.0,100.0
94.0005339948,100.0,100.0
95.0005339948,100.0,100.0
96.0005339948,100.0,100.0
97.0005339948,100.0,100.0
98.0005339948,100.0,100.0
99.0005339948,100.0,100.0
100,100,100
