votes,seatsR,seatsD
0,0,0
0.495691190541,0.0,0.0
1.49569119054,0.0,0.0
2.49569119054,0.0,0.0
3.49569119054,0.0,0.0
4.49569119054,0.0,0.0
5.49569119054,0.0,0.0
6.49569119054,0.0,0.0
7.49569119054,0.0,0.0
8.49569119054,0.0,0.0
9.49569119054,0.0,0.0
10.4956911905,0.0,0.0
11.4956911905,0.0,0.0
12.4956911905,0.0,0.0
13.4956911905,0.0,0.0
14.4956911905,0.0,0.0
15.4956911905,0.0,0.0
16.4956911905,0.0,0.0
17.4956911905,0.0,0.0
18.4956911905,0.0,0.0
19.4956911905,0.0,0.0
20.4956911905,0.0,0.0
21.4956911905,0.0,0.0
22.4956911905,0.0,0.0
23.4956911905,0.0,0.0
24.4956911905,0.0,0.0
25.4956911905,0.0,0.0
26.4956911905,0.0,0.0
27.4956911905,0.0,0.0
28.4956911905,0.0,0.0
29.4956911905,0.0,0.0
30.4956911905,0.0,0.0
31.4956911905,0.0,0.0
33.4956911905,0.0,0.0
34.4956911905,0.0,0.0
35.4956911905,0.0,0.0
36.4956911905,0.0,0.0
37.4956911905,0.0,0.0
38.4956911905,0.0,0.0
39.4956911905,0.0,4.65
40.4956911905,0.0,9.15
41.4956911905,4.75,13.4
42.4956911905,9.0,17.85
43.4956911905,13.95,23.85
44.4956911905,18.0,27.15
45.4956911905,21.5,33.3
46.4956911905,26.95,36.6
47.4956911905,32.7,39.3
48.4956911905,36.25,45.85
49.4956911905,40.85,50.0
50.4956911905,45.7,54.3
51.4956911905,50.0,59.15
52.4956911905,54.15,63.75
53.4956911905,60.7,67.3
54.4956911905,63.4,73.05
55.4956911905,66.7,78.5
56.4956911905,72.85,82.0
57.4956911905,76.15,86.05
58.4956911905,82.15,91.0
59.4956911905,86.6,95.25
60.4956911905,90.85,100.0
61.4956911905,95.35,100.0
62.4956911905,100.0,100.0
63.4956911905,100.0,100.0
64.4956911905,100.0,100.0
65.4956911905,100.0,100.0
66.4956911905,100.0,100.0
67.4956911905,100.0,100.0
68.4956911905,100.0,100.0
69.4956911905,100.0,100.0
70.4956911905,100.0,100.0
71.4956911905,100.0,100.0
72.4956911905,100.0,100.0
73.4956911905,100.0,100.0
74.4956911905,100.0,100.0
75.4956911905,100.0,100.0
76.4956911905,100.0,100.0
77.4956911905,100.0,100.0
78.4956911905,100.0,100.0
79.4956911905,100.0,100.0
80.4956911905,100.0,100.0
81.4956911905,100.0,100.0
82.4956911905,100.0,100.0
83.4956911905,100.0,100.0
84.4956911905,100.0,100.0
85.4956911905,100.0,100.0
86.4956911905,100.0,100.0
87.4956911905,100.0,100.0
88.4956911905,100.0,100.0
89.4956911905,100.0,100.0
90.4956911905,100.0,100.0
91.4956911905,100.0,100.0
92.4956911905,100.0,100.0
93.4956911905,100.0,100.0
94.4956911905,100.0,100.0
95.4956911905,100.0,100.0
96.4956911905,100.0,100.0
97.4956911905,100.0,100.0
98.4956911905,100.0,100.0
99.4956911905,100.0,100.0
100,100,100
