158409,126635
34090,102270
133954,171775
60620,181861
26791,197852
43770,131463
14941,165819
67745,203235
66295,198886
46275,180117
122606,85257
49399,230153
13129,207194
26891,138367
6129,165688
66270,198811
64606,193819
111117,140951
135905,125956
83321,188426
152597,75965
113287,102734
136964,106600
150330,110550
113840,168660
56930,195322
175509,107832
