81817,234037
59471,235051
0,225320
0,171297
86222,212842
208555,143591
344348,250584
103617,144954
109550,217306
135535,150435
108995,166578
169976,124246
187583,126811
200508,137589
274554,0
259722,0
113943,173125
250506,96770
