135786,62340
25,75
25,75
141759,61704
162421,108959
136601,91528
149656,87584
95258,82526
123016,96978
131488,67950
42454,97470
124452,41484
119309,118940
151615,83920
125965,97834
111415,115832
30221,90663
79631,48499
25,75
25,75
66784,45522
100663,108688
25,75
123795,89863
60765,43168
