17444,121076
20988,150623
116763,150623
130534,71674
124942,71674
103648,98128
146296,75055
127475,76178
124184,50558
124184,50558
71543,93758
44818,124201
100295,107945
100295,123323
98493,73212
119046,73212
97802,103483
119885,79451
143097,79451
