votes,seatsR,seatsD
0,0,0
0.788736290437,0.0,0.0
1.78873629044,0.0,0.0
2.78873629044,0.0,0.0
3.78873629044,0.0,0.0
4.78873629044,0.0,0.0
5.78873629044,0.0,0.0
6.78873629044,0.0,0.0
7.78873629044,0.0,0.0
8.78873629044,0.0,0.0
9.78873629044,0.0,0.0
10.7887362904,0.0,0.0
11.7887362904,0.0,0.0
12.7887362904,0.0,0.0
13.7887362904,0.0,0.0
14.7887362904,0.85,0.0
15.7887362904,1.6,0.0
16.7887362904,2.65,0.0
17.7887362904,3.64,0.0
18.7887362904,4.75,0.0
19.7887362904,5.32,0.0
20.7887362904,6.48,0.0
21.7887362904,7.35,0.0
22.7887362904,8.21,0.0
23.7887362904,8.97,0.68
24.7887362904,10.0,1.73
25.7887362904,10.0,3.68
26.7887362904,10.0,5.35
27.7887362904,10.0,7.43
28.7887362904,11.01,8.68
29.7887362904,12.86,11.01
30.7887362904,15.26,12.55
31.7887362904,18.58,14.6
32.7887362904,20.81,16.42
33.7887362904,23.49,18.38
34.7887362904,26.17,20.05
35.7887362904,29.1,21.69
36.7887362904,31.89,23.59
37.7887362904,34.6,25.5
38.7887362904,37.35,27.1
39.7887362904,39.1,30.47
40.7887362904,40.0,32.54
41.7887362904,40.0,35.71
42.7887362904,40.0,38.2
43.7887362904,40.0,41.96
44.7887362904,40.0,45.33
46.7887362904,40.0,48.12
47.7887362904,41.08,50.95
48.7887362904,41.74,52.7
49.7887362904,42.49,54.42
50.7887362904,44.4,56.43
51.7887362904,46.53,57.51
52.7887362904,48.04,58.26
53.7887362904,50.83,58.92
54.7887362904,53.68,60.0
55.7887362904,56.36,60.0
56.7887362904,59.78,60.0
57.7887362904,63.5,60.0
58.7887362904,66.23,60.0
59.7887362904,69.21,60.0
60.7887362904,71.51,61.68
61.7887362904,73.69,63.56
62.7887362904,75.44,66.28
63.7887362904,77.41,68.99
64.7887362904,79.27,71.83
65.7887362904,80.99,74.68
66.7887362904,82.67,77.31
67.7887362904,84.39,80.21
68.7887362904,86.3,82.3
69.7887362904,88.27,85.5
70.7887362904,89.96,88.07
71.7887362904,92.04,88.99
72.7887362904,93.65,90.0
73.7887362904,95.57,90.0
74.7887362904,97.22,90.0
75.7887362904,98.27,90.93
76.7887362904,99.32,92.02
77.7887362904,100.0,92.68
78.7887362904,100.0,93.52
79.7887362904,100.0,94.54
80.7887362904,100.0,95.6
81.7887362904,100.0,96.17
82.7887362904,100.0,97.21
83.7887362904,100.0,98.19
84.7887362904,100.0,99.23
85.7887362904,100.0,100.0
86.7887362904,100.0,100.0
87.7887362904,100.0,100.0
88.7887362904,100.0,100.0
89.7887362904,100.0,100.0
90.7887362904,100.0,100.0
91.7887362904,100.0,100.0
92.7887362904,100.0,100.0
93.7887362904,100.0,100.0
94.7887362904,100.0,100.0
95.7887362904,100.0,100.0
96.7887362904,100.0,100.0
97.7887362904,100.0,100.0
98.7887362904,100.0,100.0
99.7887362904,100.0,100.0
100,100,100
