votes,seatsR,seatsD
0,0,0
0.355560881114,0.0,0.0
1.35556088111,0.0,0.0
2.35556088111,0.0,0.0
3.35556088111,0.0,0.0
4.35556088111,0.0,0.0
5.35556088111,0.0,0.0
6.35556088111,0.0,0.0
7.35556088111,0.0,0.0
8.35556088111,0.0,0.0
9.35556088111,0.0,0.0
10.3555608811,0.0,0.0
11.3555608811,0.0,0.0
12.3555608811,0.0,0.0
13.3555608811,0.0,0.0
14.3555608811,0.0,0.0
15.3555608811,0.0,0.0
16.3555608811,0.0,0.0
17.3555608811,0.0,0.0
18.3555608811,0.0,0.0
19.3555608811,0.0,0.0
20.3555608811,0.0,0.0
21.3555608811,0.0,0.0
22.3555608811,2.125,0.0
23.3555608811,4.75,0.0
24.3555608811,6.75,2.225
25.3555608811,9.05,5.05
26.3555608811,10.875,7.175
27.3555608811,14.2,9.3
28.3555608811,16.075,11.775
29.3555608811,18.95,13.675
30.3555608811,19.725,16.175
31.3555608811,23.05,18.125
32.3555608811,25.0,21.025
33.3555608811,25.0,22.575
34.3555608811,25.0,25.0
35.3555608811,25.0,25.0
36.3555608811,25.0,25.0
37.3555608811,25.0,25.0
38.3555608811,25.0,25.0
39.3555608811,25.0,25.0
40.3555608811,25.0,27.125
41.3555608811,25.0,31.35
42.3555608811,25.0,36.325
43.3555608811,25.0,40.975
44.3555608811,25.0,44.8
45.3555608811,25.0,50.475
46.3555608811,25.0,54.0
47.3555608811,27.325,54.425
48.3555608811,29.375,59.5
49.3555608811,33.825,63.9
50.3555608811,38.1,68.35
51.3555608811,43.25,72.675
53.3555608811,43.775,75.0
54.3555608811,47.175,75.0
55.3555608811,52.925,75.0
56.3555608811,56.4,75.0
57.3555608811,61.5,75.0
58.3555608811,65.925,75.0
59.3555608811,70.925,75.0
60.3555608811,72.8,75.0
61.3555608811,75.0,75.0
62.3555608811,75.0,75.0
63.3555608811,75.0,75.0
64.3555608811,75.0,75.0
65.3555608811,75.0,75.0
66.3555608811,75.0,75.0
67.3555608811,76.875,75.0
68.3555608811,79.625,75.0
69.3555608811,81.725,77.65
70.3555608811,84.075,79.1
71.3555608811,85.75,81.95
72.3555608811,88.175,83.525
73.3555608811,90.575,87.0
74.3555608811,92.825,88.925
75.3555608811,95.05,90.975
76.3555608811,97.425,92.625
77.3555608811,100.0,95.475
78.3555608811,100.0,97.525
79.3555608811,100.0,100.0
80.3555608811,100.0,100.0
81.3555608811,100.0,100.0
82.3555608811,100.0,100.0
83.3555608811,100.0,100.0
84.3555608811,100.0,100.0
85.3555608811,100.0,100.0
86.3555608811,100.0,100.0
87.3555608811,100.0,100.0
88.3555608811,100.0,100.0
89.3555608811,100.0,100.0
90.3555608811,100.0,100.0
91.3555608811,100.0,100.0
92.3555608811,100.0,100.0
93.3555608811,100.0,100.0
94.3555608811,100.0,100.0
95.3555608811,100.0,100.0
96.3555608811,100.0,100.0
97.3555608811,100.0,100.0
98.3555608811,100.0,100.0
99.3555608811,100.0,100.0
100,100,100
