votes,seatsR,seatsD
0,0,0
0.837524466654,0.0,0.0
1.83752446665,0.0,0.0
2.83752446665,0.0,0.0
3.83752446665,0.0,0.0
4.83752446665,0.0,0.0
5.83752446665,0.0,0.0
6.83752446665,0.0,0.0
7.83752446665,0.0,0.0
8.83752446665,0.0,0.0
9.83752446665,0.0,0.0
10.8375244667,0.0,0.825
11.8375244667,0.0,1.35833333333
12.8375244667,0.0,2.11666666667
13.8375244667,0.0,3.15833333333
14.8375244667,0.0,3.90833333333
15.8375244667,0.0,4.51666666667
16.8375244667,0.0,5.09166666667
17.8375244667,0.0,6.89166666667
18.8375244667,0.0,8.23333333333
19.8375244667,0.0,9.675
20.8375244667,0.0,11.6166666667
21.8375244667,0.0,12.05
22.8375244667,0.0,12.6666666667
23.8375244667,0.0,13.725
24.8375244667,0.691666666667,14.3666666667
25.8375244667,1.48333333333,15.2666666667
26.8375244667,2.23333333333,16.8083333333
27.8375244667,3.075,18.175
28.8375244667,4.26666666667,18.9166666667
29.8375244667,6.725,19.5583333333
30.8375244667,9.84166666667,20.425
31.8375244667,12.975,21.4166666667
32.8375244667,16.0583333333,22.65
33.8375244667,18.975,25.0833333333
34.8375244667,22.7583333333,27.2833333333
35.8375244667,25.7666666667,29.9833333333
36.8375244667,29.0166666667,32.3083333333
37.8375244667,31.6916666667,34.525
38.8375244667,34.8833333333,37.55
39.8375244667,37.0583333333,39.475
40.8375244667,38.6916666667,41.8583333333
41.8375244667,39.025,44.2833333333
42.8375244667,41.0166666667,46.35
43.8375244667,42.3166666667,47.725
44.8375244667,44.1166666667,48.55
46.8375244667,43.8666666667,49.2166666667
47.8375244667,44.8166666667,50.7166666667
48.8375244667,45.4916666667,51.5
49.8375244667,46.2583333333,52.225
50.8375244667,46.875,53.125
51.8375244667,47.775,53.7416666667
52.8375244667,48.5,54.5083333333
53.8375244667,50.1083333333,55.1833333333
54.8375244667,51.5916666667,56.8083333333
55.8375244667,52.2,56.6916666667
56.8375244667,53.7083333333,58.5333333333
57.8375244667,55.05,59.7
58.8375244667,57.1333333333,61.75
59.8375244667,59.475,62.1916666667
60.8375244667,62.0666666667,64.4833333333
61.8375244667,63.9333333333,67.3166666667
62.8375244667,66.8666666667,70.5916666667
63.8375244667,69.9916666667,73.15
64.8375244667,71.45,76.65
65.8375244667,74.2166666667,80.4083333333
66.8375244667,76.6,83.225
67.8375244667,78.1583333333,86.1166666667
68.8375244667,79.325,89.3416666667
69.8375244667,80.2,92.4083333333
70.8375244667,81.0916666667,95.5083333333
71.8375244667,81.8333333333,97.2916666667
72.8375244667,83.35,97.7166666667
73.8375244667,84.825,98.475
74.8375244667,85.4916666667,99.175
75.8375244667,86.4583333333,100.0
76.8375244667,86.9916666667,100.0
77.8375244667,88.05,100.0
78.8375244667,88.6833333333,100.0
79.8375244667,89.9833333333,100.0
80.8375244667,91.6333333333,100.0
81.8375244667,93.3083333333,100.0
82.8375244667,94.4583333333,100.0
83.8375244667,95.5166666667,100.0
84.8375244667,96.225,100.0
85.8375244667,97.0833333333,100.0
86.8375244667,97.6666666667,100.0
87.8375244667,98.675,100.0
88.8375244667,99.2833333333,100.0
89.8375244667,100.0,100.0
90.8375244667,100.0,100.0
91.8375244667,100.0,100.0
92.8375244667,100.0,100.0
93.8375244667,100.0,100.0
94.8375244667,100.0,100.0
95.8375244667,100.0,100.0
96.8375244667,100.0,100.0
97.8375244667,100.0,100.0
98.8375244667,100.0,100.0
99.8375244667,100.0,100.0
100,100,100
