91912,118157
54297,162891
187486,67233
91574,145887
100487,82629
222685,74228
183712,60694
233848,77949
87165,130143
67876,203628
85546,105782
117739,67612
117995,54343
137370,92689
35523,106570
40921,92649
72535,120670
38191,131857
170319,56773
35829,107487
251049,73326
154662,92645
119679,78274
61235,103152
68010,106112
214025,75601
54660,102088
41034,123104
29606,84665
36387,109163
