votes,seatsR,seatsD
0,0,0
0.0643824055693,0.0,0.0
1.06438240557,0.0,0.0
2.06438240557,0.0,0.0
3.06438240557,0.0,0.28275862069
4.06438240557,0.0,0.603448275862
5.06438240557,0.0,0.893103448276
6.06438240557,0.0,1.53793103448
7.06438240557,0.372413793103,2.2
8.06438240557,1.14137931034,3.24827586207
9.06438240557,2.11724137931,3.98275862069
10.0643824056,3.41379310345,4.72413793103
11.0643824056,5.31034482759,6.31034482759
12.0643824056,7.15517241379,7.58620689655
13.0643824056,8.9275862069,8.76206896552
14.0643824056,10.7896551724,9.84827586207
15.0643824056,12.9862068966,10.9551724138
16.0643824056,14.6551724138,12.175862069
17.0643824056,16.6379310345,13.1448275862
18.0643824056,18.7103448276,14.0827586207
19.0643824056,20.3034482759,14.6724137931
20.0643824056,21.9379310345,17.0482758621
21.0643824056,23.224137931,19.4034482759
22.0643824056,23.8482758621,22.0586206897
23.0643824056,25.1586206897,24.8344827586
24.0643824056,26.3103448276,27.2172413793
25.0643824056,27.6206896552,29.8793103448
26.0643824056,28.9448275862,31.9034482759
27.0643824056,29.8517241379,34.2275862069
28.0643824056,31.3793103448,36.5206896552
29.0643824056,32.0206896552,38.8034482759
30.0643824056,32.6103448276,41.9482758621
31.0643824056,33.2793103448,44.0103448276
32.0643824056,33.8206896552,45.2551724138
33.0643824056,34.4827586207,46.4103448276
34.0643824056,34.4827586207,47.5068965517
35.0643824056,34.4827586207,49.2344827586
36.0643824056,34.4827586207,50.7827586207
37.0643824056,34.4827586207,52.2827586207
38.0643824056,34.4827586207,54.1862068966
39.0643824056,34.4827586207,56.175862069
40.0643824056,34.4827586207,57.7034482759
41.0643824056,34.4827586207,58.6931034483
42.0643824056,34.4827586207,59.1793103448
43.0643824056,34.4827586207,59.7310344828
44.0643824056,34.7620689655,60.5482758621
45.0643824056,35.075862069,61.375862069
46.0643824056,35.375862069,62.0137931034
47.0643824056,35.7,62.6931034483
48.0643824056,36.1413793103,63.2793103448
50.0643824056,35.9551724138,63.724137931
51.0643824056,36.4206896552,63.5413793103
52.0643824056,36.6862068966,64.0137931034
53.0643824056,37.3896551724,64.2793103448
54.0643824056,38.0068965517,64.6517241379
55.0643824056,38.5586206897,64.9551724138
56.0643824056,39.5931034483,65.1724137931
57.0643824056,40.1172413793,65.5172413793
58.0643824056,40.7275862069,65.5172413793
59.0643824056,41.3448275862,65.5172413793
60.0643824056,42.275862069,65.5172413793
61.0643824056,44.275862069,65.5172413793
62.0643824056,46.124137931,65.5172413793
63.0643824056,47.9206896552,65.5172413793
64.0643824056,49.6103448276,65.5172413793
65.0643824056,51.2137931034,65.5172413793
66.0643824056,52.6551724138,65.5172413793
67.0643824056,53.7,65.5172413793
68.0643824056,55.0034482759,66.1689655172
69.0643824056,56.475862069,66.8413793103
70.0643824056,58.2344827586,67.3413793103
71.0643824056,61.3931034483,67.9172413793
72.0643824056,63.5344827586,69.5275862069
73.0643824056,65.8965517241,70.4724137931
74.0643824056,67.9275862069,71.775862069
75.0643824056,70.5413793103,73.0551724138
76.0643824056,72.9965517241,74.2551724138
77.0643824056,75.7655172414,75.5
78.0643824056,78.4896551724,76.775862069
79.0643824056,80.5137931034,77.424137931
80.0643824056,83.424137931,78.7310344828
81.0643824056,85.6103448276,80.2413793103
82.0643824056,86.2448275862,81.8655172414
83.0643824056,87.2172413793,83.4
84.0643824056,88.1275862069,85.1448275862
85.0643824056,89.2344827586,87.2517241379
86.0643824056,90.3206896552,89.0275862069
87.0643824056,91.2137931034,90.9275862069
88.0643824056,92.4137931034,92.7172413793
89.0643824056,93.9482758621,94.6931034483
90.0643824056,95.0206896552,96.6
91.0643824056,95.8103448276,97.8724137931
92.0643824056,96.8586206897,98.7620689655
93.0643824056,97.8413793103,99.7137931034
94.0643824056,98.4413793103,100.0
95.0643824056,99.0931034483,100.0
96.0643824056,99.3931034483,100.0
97.0643824056,99.724137931,100.0
98.0643824056,100.0,100.0
99.0643824056,100.0,100.0
100,100,100
