votes,seatsR,seatsD
0,0,0
0.99724359174,0.0,0.0
1.99724359174,0.0,0.0
2.99724359174,0.0,0.0
3.99724359174,0.0,0.0
4.99724359174,0.0,0.0
5.99724359174,0.0,0.0
6.99724359174,0.0,0.0
7.99724359174,0.0,0.0
8.99724359174,0.0,0.0
9.99724359174,0.0,0.0
10.9972435917,0.0,0.0
11.9972435917,1.725,0.0
12.9972435917,5.25,0.0
13.9972435917,6.675,0.0
14.9972435917,9.35,0.0
15.9972435917,11.25,0.0
16.9972435917,13.65,0.0
17.9972435917,15.675,0.0
18.9972435917,18.1,0.0
19.9972435917,20.125,0.0
20.9972435917,22.575,0.0
21.9972435917,25.0,0.0
22.9972435917,25.0,0.0
23.9972435917,25.0,0.0
24.9972435917,25.0,0.0
25.9972435917,25.0,0.0
26.9972435917,25.0,2.425
27.9972435917,25.0,4.725
28.9972435917,25.0,7.25
29.9972435917,25.0,9.75
30.9972435917,25.0,11.1
31.9972435917,25.0,13.625
32.9972435917,25.0,16.2
33.9972435917,25.0,18.925
34.9972435917,25.0,22.775
35.9972435917,25.0,27.725
36.9972435917,25.0,32.075
37.9972435917,25.0,34.325
38.9972435917,25.0,36.725
39.9972435917,25.0,38.725
40.9972435917,25.0,43.25
41.9972435917,25.0,47.6
43.9972435917,25.0,52.2
44.9972435917,25.0,56.4
45.9972435917,25.0,61.475
46.9972435917,25.0,63.5
47.9972435917,25.0,66.3
48.9972435917,25.0,67.975
49.9972435917,27.225,70.775
50.9972435917,29.775,72.8
51.9972435917,31.525,75.0
52.9972435917,34.125,75.0
53.9972435917,36.125,75.0
54.9972435917,38.8,75.0
55.9972435917,42.75,75.0
56.9972435917,48.125,75.0
57.9972435917,52.275,75.0
58.9972435917,56.975,75.0
59.9972435917,61.65,75.0
60.9972435917,63.725,75.0
61.9972435917,65.85,75.0
62.9972435917,68.175,75.0
63.9972435917,70.575,75.0
64.9972435917,74.5,75.0
65.9972435917,79.525,75.0
66.9972435917,81.075,75.0
67.9972435917,83.8,75.0
68.9972435917,86.375,75.0
69.9972435917,88.9,75.0
70.9972435917,90.25,75.0
71.9972435917,92.75,75.0
72.9972435917,95.275,75.0
73.9972435917,97.575,75.0
74.9972435917,100.0,75.0
75.9972435917,100.0,75.0
76.9972435917,100.0,75.0
77.9972435917,100.0,75.0
78.9972435917,100.0,77.05
79.9972435917,100.0,79.475
80.9972435917,100.0,82.225
81.9972435917,100.0,84.35
82.9972435917,100.0,86.225
83.9972435917,100.0,88.425
84.9972435917,100.0,91.075
85.9972435917,100.0,93.125
86.9972435917,100.0,95.375
87.9972435917,100.0,97.275
88.9972435917,100.0,100.0
89.9972435917,100.0,100.0
90.9972435917,100.0,100.0
91.9972435917,100.0,100.0
92.9972435917,100.0,100.0
93.9972435917,100.0,100.0
94.9972435917,100.0,100.0
95.9972435917,100.0,100.0
96.9972435917,100.0,100.0
97.9972435917,100.0,100.0
98.9972435917,100.0,100.0
99.9972435917,100.0,100.0
100,100,100
