votes,seatsR,seatsD
0,0,0
0.433787061124,0.0,0.0
1.43378706112,0.0,0.0
2.43378706112,0.0,0.0
3.43378706112,0.0,0.0
4.43378706112,0.0,0.0
5.43378706112,0.0,0.0
6.43378706112,0.0,0.0
7.43378706112,0.0,0.0
8.43378706112,0.0,0.0
9.43378706112,0.0,0.0
10.4337870611,0.0,0.0
11.4337870611,0.0,0.0
12.4337870611,0.0,0.0
13.4337870611,1.15,0.0
14.4337870611,2.3,0.0
15.4337870611,3.5125,0.0
16.4337870611,4.5,0.0
17.4337870611,5.8875,0.0
18.4337870611,6.8,0.0
19.4337870611,7.7625,0.0
20.4337870611,8.825,1.0375
21.4337870611,10.475,2.15
22.4337870611,11.4125,3.475
23.4337870611,13.675,4.725
24.4337870611,14.9,5.6125
25.4337870611,16.0125,7.7625
26.4337870611,16.775,10.0125
27.4337870611,18.175,12.15
28.4337870611,18.8625,14.9
29.4337870611,19.975,18.7875
30.4337870611,21.475,22.0125
31.4337870611,22.85,23.8
32.4337870611,23.9,25.575
33.4337870611,25.0,29.0125
34.4337870611,25.0,32.7625
35.4337870611,25.0,36.875
36.4337870611,25.0,38.8625
37.4337870611,25.0,40.6875
38.4337870611,25.0,42.7
39.4337870611,25.0,45.2125
40.4337870611,25.0,46.4375
41.4337870611,25.0,47.775
42.4337870611,26.125,49.0375
43.4337870611,27.2125,50.0
44.4337870611,29.125,51.1375
46.4337870611,29.1875,52.225
47.4337870611,31.375,53.225
48.4337870611,34.3375,55.6375
49.4337870611,36.3875,58.125
50.4337870611,38.8625,59.9875
51.4337870611,40.6125,62.25
52.4337870611,43.125,64.7125
53.4337870611,45.475,67.4875
54.4337870611,47.775,69.65
55.4337870611,48.8625,69.6875
56.4337870611,50.0,71.6625
57.4337870611,50.9625,72.725
58.4337870611,52.225,74.075
59.4337870611,53.5625,75.0
60.4337870611,54.7875,75.0
61.4337870611,57.3,75.0
62.4337870611,59.3125,75.0
63.4337870611,61.1375,75.0
64.4337870611,63.125,75.0
65.4337870611,67.2375,75.0
66.4337870611,70.9875,75.0
67.4337870611,74.425,76.1
68.4337870611,76.2,77.15
69.4337870611,77.9875,78.525
70.4337870611,80.1,80.025
71.4337870611,84.225,81.1375
72.4337870611,86.5875,81.825
73.4337870611,88.7625,83.225
74.4337870611,91.025,83.9875
75.4337870611,93.2375,85.1
76.4337870611,94.2375,86.325
77.4337870611,95.325,88.5875
78.4337870611,96.725,89.525
79.4337870611,97.9,91.175
80.4337870611,98.6875,92.2375
81.4337870611,100.0,93.2
82.4337870611,100.0,94.1125
83.4337870611,100.0,95.5
84.4337870611,100.0,96.4875
85.4337870611,100.0,97.7
86.4337870611,100.0,98.85
87.4337870611,100.0,100.0
88.4337870611,100.0,100.0
89.4337870611,100.0,100.0
90.4337870611,100.0,100.0
91.4337870611,100.0,100.0
92.4337870611,100.0,100.0
93.4337870611,100.0,100.0
94.4337870611,100.0,100.0
95.4337870611,100.0,100.0
96.4337870611,100.0,100.0
97.4337870611,100.0,100.0
98.4337870611,100.0,100.0
99.4337870611,100.0,100.0
100,100,100
