votes,seatsR,seatsD
0,0,0
0.672138814836,0.0,0.0
1.67213881484,0.0,0.0
2.67213881484,0.0,0.0
3.67213881484,0.0,0.0
4.67213881484,0.0,0.0
5.67213881484,0.0,0.0
6.67213881484,0.0,0.0
7.67213881484,0.0,0.0
8.67213881484,0.0,0.0
9.67213881484,0.0,0.0
10.6721388148,0.0,0.0
11.6721388148,0.0,0.0
12.6721388148,0.0,0.0
13.6721388148,0.0,0.0
14.6721388148,0.0,0.0
15.6721388148,0.0,0.0
16.6721388148,0.0,0.0
17.6721388148,0.0,0.0
18.6721388148,0.0,0.0
19.6721388148,0.0,0.0
20.6721388148,0.0,0.0
21.6721388148,0.0,0.0
22.6721388148,0.0,0.0
23.6721388148,0.0,0.0
24.6721388148,0.0,0.0
25.6721388148,0.0,0.0
26.6721388148,0.0,0.0
27.6721388148,0.0,0.0
28.6721388148,0.0,0.0
29.6721388148,0.0,0.0
30.6721388148,0.0,0.0
31.6721388148,0.0,0.0
32.6721388148,0.0,0.0
33.6721388148,0.0,0.0
34.6721388148,0.0,12.775
35.6721388148,0.0,16.45
36.6721388148,0.0,20.975
37.6721388148,0.0,25.0
38.6721388148,4.3,25.0
39.6721388148,8.45,25.0
40.6721388148,12.25,25.0
41.6721388148,17.2,25.0
42.6721388148,21.05,25.0
43.6721388148,25.0,25.0
44.6721388148,25.0,28.95
45.6721388148,28.65,33.15
46.6721388148,33.2,38.125
47.6721388148,37.15,42.025
48.6721388148,41.475,46.35
49.6721388148,50.125,54.025
50.6721388148,58.025,58.525
51.6721388148,62.1,62.85
52.6721388148,66.225,66.8
53.6721388148,70.55,71.35
54.6721388148,75.0,75.0
55.6721388148,75.0,79.275
56.6721388148,75.0,83.375
57.6721388148,75.0,87.275
58.6721388148,75.0,91.8
59.6721388148,75.0,95.625
60.6721388148,75.0,100.0
61.6721388148,75.0,100.0
62.6721388148,79.025,100.0
63.6721388148,83.55,100.0
64.6721388148,87.225,100.0
66.6721388148,100.0,100.0
67.6721388148,100.0,100.0
68.6721388148,100.0,100.0
69.6721388148,100.0,100.0
70.6721388148,100.0,100.0
71.6721388148,100.0,100.0
72.6721388148,100.0,100.0
73.6721388148,100.0,100.0
74.6721388148,100.0,100.0
75.6721388148,100.0,100.0
76.6721388148,100.0,100.0
77.6721388148,100.0,100.0
78.6721388148,100.0,100.0
79.6721388148,100.0,100.0
80.6721388148,100.0,100.0
81.6721388148,100.0,100.0
82.6721388148,100.0,100.0
83.6721388148,100.0,100.0
84.6721388148,100.0,100.0
85.6721388148,100.0,100.0
86.6721388148,100.0,100.0
87.6721388148,100.0,100.0
88.6721388148,100.0,100.0
89.6721388148,100.0,100.0
90.6721388148,100.0,100.0
91.6721388148,100.0,100.0
92.6721388148,100.0,100.0
93.6721388148,100.0,100.0
94.6721388148,100.0,100.0
95.6721388148,100.0,100.0
96.6721388148,100.0,100.0
97.6721388148,100.0,100.0
98.6721388148,100.0,100.0
99.6721388148,100.0,100.0
100,100,100
