votes,seatsR,seatsD
0,0,0
0.425499637305,0.0,0.0
1.42549963731,0.0,0.0
2.42549963731,0.0,0.0
3.42549963731,0.0,0.0
4.42549963731,0.0,0.0
5.42549963731,0.0,0.0
6.42549963731,0.0,0.0
7.42549963731,0.0,0.0
8.42549963731,0.0,0.0
9.42549963731,0.0,0.0
10.4254996373,0.0,0.0
11.4254996373,0.0,0.0
12.4254996373,0.0,0.0
13.4254996373,0.0,0.0
14.4254996373,0.0,0.0
15.4254996373,0.0,0.0
16.4254996373,0.0,0.0
17.4254996373,0.0,0.0
18.4254996373,0.0,0.0
19.4254996373,0.0,0.0
20.4254996373,0.0,0.0
21.4254996373,0.0,0.0
22.4254996373,0.0,1.31428571429
23.4254996373,0.0,2.32857142857
24.4254996373,0.0,3.72857142857
25.4254996373,0.0,5.75714285714
26.4254996373,0.0,6.32857142857
27.4254996373,1.22857142857,7.67142857143
28.4254996373,2.52857142857,9.54285714286
29.4254996373,4.95714285714,10.8571428571
30.4254996373,7.77142857143,11.6428571429
31.4254996373,10.6571428571,14.1428571429
32.4254996373,13.0428571429,16.8857142857
33.4254996373,15.8,17.8142857143
34.4254996373,18.3714285714,19.2571428571
35.4254996373,20.8285714286,20.8857142857
36.4254996373,23.5714285714,24.0285714286
37.4254996373,26.3285714286,26.5
38.4254996373,27.0857142857,28.4857142857
39.4254996373,28.5714285714,31.1428571429
40.4254996373,28.5714285714,33.3857142857
41.4254996373,29.8428571429,36.2
42.4254996373,31.2714285714,37.5571428571
43.4254996373,31.9857142857,38.9714285714
44.4254996373,35.1285714286,41.7
45.4254996373,37.8,44.3857142857
46.4254996373,40.3,46.7714285714
47.4254996373,42.7285714286,47.0
48.4254996373,45.4285714286,48.1
49.4254996373,48.0857142857,50.7428571429
50.4254996373,50.6285714286,53.0285714286
51.4254996373,53.0,56.0857142857
53.4254996373,53.2285714286,58.4142857143
54.4254996373,54.3,61.0285714286
55.4254996373,57.1571428571,63.4857142857
56.4254996373,59.6428571429,66.7142857143
57.4254996373,60.9428571429,67.2571428571
58.4254996373,62.4,69.1
59.4254996373,65.2428571429,70.3142857143
60.4254996373,67.6857142857,71.4285714286
61.4254996373,70.3428571429,72.9142857143
62.4254996373,72.1714285714,73.6714285714
63.4254996373,75.0,76.4285714286
64.4254996373,77.8857142857,79.1714285714
65.4254996373,80.7428571429,81.6285714286
66.4254996373,82.1857142857,84.2
67.4254996373,83.1142857143,86.9571428571
68.4254996373,84.3428571429,89.3428571429
69.4254996373,87.0571428571,92.2285714286
70.4254996373,88.0428571429,95.0428571429
71.4254996373,89.3142857143,97.4714285714
72.4254996373,91.0142857143,98.7714285714
73.4254996373,92.3428571429,100.0
74.4254996373,93.0285714286,100.0
75.4254996373,94.9142857143,100.0
76.4254996373,96.3,100.0
77.4254996373,97.4142857143,100.0
78.4254996373,98.5428571429,100.0
79.4254996373,100.0,100.0
80.4254996373,100.0,100.0
81.4254996373,100.0,100.0
82.4254996373,100.0,100.0
83.4254996373,100.0,100.0
84.4254996373,100.0,100.0
85.4254996373,100.0,100.0
86.4254996373,100.0,100.0
87.4254996373,100.0,100.0
88.4254996373,100.0,100.0
89.4254996373,100.0,100.0
90.4254996373,100.0,100.0
91.4254996373,100.0,100.0
92.4254996373,100.0,100.0
93.4254996373,100.0,100.0
94.4254996373,100.0,100.0
95.4254996373,100.0,100.0
96.4254996373,100.0,100.0
97.4254996373,100.0,100.0
98.4254996373,100.0,100.0
99.4254996373,100.0,100.0
100,100,100
