votes,seatsR,seatsD
0,0,0
0.178172983678,0.0,0.0
1.17817298368,0.0,0.0
2.17817298368,0.0,0.0
3.17817298368,0.0,0.0
4.17817298368,0.0,0.0
5.17817298368,0.0,0.0
6.17817298368,0.0,0.0
7.17817298368,0.0,0.0
8.17817298368,0.0,0.0
9.17817298368,0.0,0.85
10.1781729837,0.0,2.91666666667
11.1781729837,0.0,4.58333333333
12.1781729837,0.0,5.51666666667
13.1781729837,0.0,7.68333333333
14.1781729837,0.0,9.08333333333
15.1781729837,0.0,10.45
16.1781729837,0.0,11.9666666667
17.1781729837,0.0,13.6666666667
18.1781729837,0.0,15.1166666667
19.1781729837,0.0,16.6666666667
20.1781729837,0.0,16.6666666667
21.1781729837,0.0,16.6666666667
22.1781729837,0.0,16.6666666667
23.1781729837,0.0,16.6666666667
24.1781729837,0.0,16.6666666667
25.1781729837,0.0,16.6666666667
26.1781729837,0.0,16.6666666667
27.1781729837,1.58333333333,16.6666666667
28.1781729837,2.91666666667,16.6666666667
29.1781729837,4.46666666667,18.45
30.1781729837,5.95,20.15
31.1781729837,7.7,21.3333333333
32.1781729837,9.18333333333,22.5166666667
33.1781729837,12.1333333333,23.9333333333
34.1781729837,15.4333333333,26.0166666667
35.1781729837,19.8,27.25
36.1781729837,24.5166666667,28.55
37.1781729837,30.15,30.3166666667
38.1781729837,35.0166666667,31.95
39.1781729837,40.0166666667,31.75
40.1781729837,43.2166666667,33.3333333333
41.1781729837,48.5333333333,33.3333333333
42.1781729837,52.9,33.3333333333
43.1781729837,57.4333333333,33.3333333333
44.1781729837,60.2166666667,33.3333333333
45.1781729837,63.3833333333,33.3333333333
46.1781729837,64.9,33.3333333333
47.1781729837,66.6666666667,33.3333333333
48.1781729837,66.6666666667,33.3333333333
49.1781729837,66.6666666667,33.3333333333
50.1781729837,66.6666666667,33.3333333333
51.1781729837,66.6666666667,33.3333333333
52.1781729837,66.6666666667,33.3333333333
53.1781729837,66.6666666667,35.0333333333
54.1781729837,66.6666666667,36.55
55.1781729837,66.6666666667,39.6166666667
56.1781729837,66.6666666667,43.8166666667
57.1781729837,66.6666666667,48.5833333333
58.1781729837,66.6666666667,54.0333333333
59.1781729837,66.6666666667,57.1333333333
61.1781729837,66.6666666667,62.05
62.1781729837,68.1833333333,66.4833333333
63.1781729837,69.7,70.7666666667
64.1781729837,71.35,77.2
65.1781729837,72.7,81.4333333333
66.1781729837,74.4666666667,86.3666666667
67.1781729837,75.7,89.5166666667
68.1781729837,77.1166666667,90.85
69.1781729837,78.2166666667,92.45
70.1781729837,80.0833333333,93.85
71.1781729837,81.6333333333,95.5166666667
72.1781729837,83.3333333333,96.8833333333
73.1781729837,83.3333333333,98.5333333333
74.1781729837,83.3333333333,100.0
75.1781729837,83.3333333333,100.0
76.1781729837,83.3333333333,100.0
77.1781729837,83.3333333333,100.0
78.1781729837,83.3333333333,100.0
79.1781729837,83.3333333333,100.0
80.1781729837,83.3333333333,100.0
81.1781729837,83.3333333333,100.0
82.1781729837,84.7666666667,100.0
83.1781729837,86.4833333333,100.0
84.1781729837,87.9333333333,100.0
85.1781729837,89.3333333333,100.0
86.1781729837,90.85,100.0
87.1781729837,93.05,100.0
88.1781729837,93.9666666667,100.0
89.1781729837,95.4333333333,100.0
90.1781729837,97.4833333333,100.0
91.1781729837,99.0666666667,100.0
92.1781729837,100.0,100.0
93.1781729837,100.0,100.0
94.1781729837,100.0,100.0
95.1781729837,100.0,100.0
96.1781729837,100.0,100.0
97.1781729837,100.0,100.0
98.1781729837,100.0,100.0
99.1781729837,100.0,100.0
100,100,100
